"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
161.50634765625,-58.794548034668,72.9800109863281,33.3683700561523,-3.62737917900085,0,0,2.95884965453297e-05,0,1.78766690339671e-08,0,289.578765869141,289.578765869141,0,0,6.98421096801758,345.718444824219,1687.42199707031,5.30227772799208e-08,1.67457744737476e-06,2.7860893169418e-05,0.00373409525491297,0,0.0241137780249119,1687.42565917969,1341.70349121094,3.95405077934265,0,289.184631347656,0.00701755611225963,97503.375,174.446960449219,337.017150878906,"20000919.020.nc4"
