"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
258.190368652344,-77.0707931518555,108.150970458984,57.6341133117676,15.3314647674561,0,0,4.38479473814368e-05,0,4.73978012394127e-08,0,301.366882324219,301.366882324219,0,0,7.41058349609375,372.362091064453,1780.71923828125,7.00229705330457e-08,1.19383648780058e-05,3.1839565053815e-05,0.00529886176809669,0,0.0167497433722019,1780.72485351562,1408.35754394531,1.85652136802673,0,299.762573242188,0.0169835910201073,97838.171875,287.475982666016,388.841461181641,"20050714.020.nc4"
