"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
172.006820678711,-55.8543853759766,38.9907455444336,43.0788536071777,34.0806503295898,0,6.56880183669273e-06,1.58081238623708e-05,8.92950993147679e-07,3.79607669742654e-08,0,287.531188964844,287.531188964844,0,0,7.50323581695557,378.148956298828,1773.98461914062,1.28016210965143e-06,3.78873295403537e-07,1.41490891110152e-05,0.0258171241730452,0,0.0132605880498886,1774.01049804688,1395.83581542969,2.50651121139526,6.56880183669273e-06,285.579956054688,0.00883704703301191,97994.265625,192.874084472656,319.353057861328,"20020412.020.nc4"
