"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
151.327301025391,-70.0871276855469,75.9020843505859,18.2310447692871,-12.880184173584,0,0,3.07731934299227e-05,0,5.69578304521201e-08,0,291.146697998047,291.146697998047,0,0,7.52010774612427,380.343505859375,1797.90869140625,2.26224572408285e-09,1.39167309498589e-06,2.93792618322186e-05,0.000686891085933894,0,0.025217792019248,1797.9091796875,1417.56494140625,4.35916709899902,0,291.178955078125,0.00876485370099545,98122.625,163.506790161133,333.963684082031,"20040921.020.nc4"
