"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
151.788513183594,-53.3962745666504,44.8698577880859,41.689624786377,11.8275671005249,0,3.17554295179434e-05,1.81917112058727e-05,3.78803338207945e-06,2.20076934454028e-08,0,287.319793701172,287.319793701172,0,0,7.13934898376465,352.249755859375,1710.69677734375,6.04073534304916e-07,5.51947550775367e-07,1.70356870512478e-05,0.0036456857342273,0,0.018107146024704,1710.70007324219,1358.44665527344,3.363112449646,3.17554295179434e-05,286.023986816406,0.00845929142087698,98011.1015625,169.690811157227,323.87255859375,"20000430.020.nc4"
