"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
171.421325683594,-56.7431831359863,54.7659492492676,45.2761650085449,14.636625289917,0,0,2.22039125219453e-05,0,6.44182378550795e-08,0,285.480621337891,285.480621337891,0,0,7.5730996131897,384.548492431641,1807.72448730469,4.79925876817333e-10,3.60441106295184e-07,2.18429868255043e-05,0.000192894192878157,0,0.0144883692264557,1807.72473144531,1423.17602539062,2.8928370475769,0,284.026550292969,0.00673525361344218,97709.28125,192.09001159668,308.531890869141,"20050417.020.nc4"
