"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
249.401336669922,-88.7461242675781,74.2675552368164,90.0194549560547,-3.62224841117859,0,0,3.01105064863805e-05,0,5.56394610384814e-08,0,294.703491210938,294.703491210938,0,0,7.47739505767822,377.385192871094,1793.82983398438,1.43896761173323e-09,4.9648492677079e-06,2.51442143053282e-05,0.00116783485282212,0,0.0233184471726418,1793.83081054688,1416.4443359375,2.41464900970459,0,292.165496826172,0.0124092493206263,98026.71875,277.558502197266,336.482391357422,"20040701.020.nc4"
