"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
217.725830078125,-64.2129211425781,90.4589157104492,48.7940330505371,14.2602014541626,0,0.000130322223412804,3.66750100511126e-05,2.08859728445532e-05,3.88531802286707e-08,0,296.519012451172,296.519012451172,0,0,7.57742643356323,374.544403076172,1771.77673339844,4.7917660594976e-06,2.95733593702607e-06,2.89259060082259e-05,0.0455236509442329,0,0.0218457691371441,1771.82250976562,1397.23254394531,3.86895203590393,0.000130322223412804,295.716918945312,0.0149832321330905,96949.96875,243.282928466797,367.928985595703,"20060527.020.nc4"
