"Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date"
180.725646972656,-54.7904357910156,87.8754806518555,43.288257598877,-5.21667385101318,0,0.000206460448680446,3.56276032107417e-05,2.83305744233076e-05,3.04800487072043e-08,0,293.83544921875,293.83544921875,0,0,7.53099155426025,365.618835449219,1747.5556640625,1.04126411315519e-05,2.05884475690254e-06,2.31561116379453e-05,0.110639601945877,0,0.0252020563930273,1747.66650390625,1381.93701171875,3.81632280349731,0.000206460448680446,293.069061279297,0.0118440361693501,97642.40625,195.745025634766,365.023132324219,"20050901.020.nc4"
