"date","station_num","pm25"
"20150701.tif",1,8.90226364135742
"20150701.tif",2,7.84078288078308
"20150701.tif",3,7.74565649032593
"20150701.tif",4,7.51549935340881
"20150701.tif",5,7.22504699230194
"20150701.tif",6,7.84078288078308
"20150701.tif",7,7.84078288078308
"20150701.tif",8,11.2889242172241
"20150701.tif",9,6.16151523590088
"20150701.tif",10,8.90226364135742
"20150701.tif",11,11.5419325828552
"20150701.tif",12,7.44591808319092
"20150701.tif",13,7.69595265388489
"20150701.tif",14,7.24749326705933
"20150701.tif",15,6.92140054702759
"20150701.tif",16,5.15394926071167
"20150701.tif",17,10.3434240818024
"20150701.tif",18,7.43339335918427
"20150701.tif",19,11.5855484008789
"20150701.tif",20,7.55344891548157
"20150701.tif",21,5.15394926071167
"20150701.tif",22,8.42191123962402
"20150701.tif",23,7.37667083740234
"20150701.tif",24,9.94563746452332
"20150701.tif",25,9.09603357315063
"20150701.tif",26,8.22619700431824
"20150701.tif",27,7.48044371604919
"20150701.tif",28,5.15394926071167
"20150701.tif",29,8.03175449371338
"20150701.tif",30,8.03119277954102
"20150701.tif",31,6.00190484523773
"20150701.tif",32,7.01185369491577
"20150701.tif",33,12.2781991958618
"20150701.tif",34,5.15394926071167
"20150701.tif",35,6.13950681686401
"20150701.tif",36,7.69595265388489
"20150701.tif",37,7.49116373062134
"20150702.tif",1,12.3373489379883
"20150702.tif",2,12.2436475753784
"20150702.tif",3,10.8744869232178
"20150702.tif",4,11.1058266162872
"20150702.tif",5,11.1084544658661
"20150702.tif",6,12.2436475753784
"20150702.tif",7,12.2436475753784
"20150702.tif",8,13.3113584518433
"20150702.tif",9,8.59167003631592
"20150702.tif",10,12.3373489379883
"20150702.tif",11,12.7733252048492
"20150702.tif",12,10.9144926071167
"20150702.tif",13,13.2020299434662
"20150702.tif",14,11.8415546417236
"20150702.tif",15,9.65320682525635
"20150702.tif",16,7.32060813903809
"20150702.tif",17,12.6570992469788
"20150702.tif",18,10.4911458492279
"20150702.tif",19,12.5829839706421
"20150702.tif",20,11.3938298225403
"20150702.tif",21,7.32060813903809
"20150702.tif",22,14.0305957794189
"20150702.tif",23,11.8575477600098
"20150702.tif",24,13.3160464763641
"20150702.tif",25,12.2758703231812
"20150702.tif",26,12.1463878154755
"20150702.tif",27,11.7688980102539
"20150702.tif",28,7.32060813903809
"20150702.tif",29,14.4202785491943
"20150702.tif",30,12.8322763442993
"20150702.tif",31,8.36824107170105
"20150702.tif",32,11.1203844547272
"20150702.tif",33,12.6861619949341
"20150702.tif",34,7.32060813903809
"20150702.tif",35,8.97398376464844
"20150702.tif",36,13.2020299434662
"20150702.tif",37,10.6956033706665
"20150703.tif",1,21.5370464324951
"20150703.tif",2,15.8369741439819
"20150703.tif",3,14.5483407974243
"20150703.tif",4,17.3109483718872
"20150703.tif",5,18.6049861907959
"20150703.tif",6,15.8369741439819
"20150703.tif",7,15.8369741439819
"20150703.tif",8,25.7462253570557
"20150703.tif",9,16.6553535461426
"20150703.tif",10,21.5370464324951
"20150703.tif",11,25.6602845191956
"20150703.tif",12,16.20556640625
"20150703.tif",13,17.7597279548645
"20150703.tif",14,18.3704056739807
"20150703.tif",15,15.6677293777466
"20150703.tif",16,13.1563339233398
"20150703.tif",17,22.4327673912048
"20150703.tif",18,14.5386519432068
"20150703.tif",19,25.7397232055664
"20150703.tif",20,14.4698934555054
"20150703.tif",21,13.1563339233398
"20150703.tif",22,18.7575416564941
