"date","station_num","pm25"
"20030501.tif",1,14.9449901580811
"20030501.tif",2,14.4742860794067
"20030501.tif",3,13.999960899353
"20030501.tif",4,14.4767460823059
"20030501.tif",5,14.466274023056
"20030501.tif",6,14.4742860794067
"20030501.tif",7,14.4742860794067
"20030501.tif",8,13.8022060394287
"20030501.tif",9,14.1250429153442
"20030501.tif",10,14.9449901580811
"20030501.tif",11,14.165148973465
"20030501.tif",12,14.4356994628906
"20030501.tif",13,14.7532196044922
"20030501.tif",14,14.0729405879974
"20030501.tif",15,14.1257276535034
"20030501.tif",16,13.5501365661621
"20030501.tif",17,14.0032398700714
"20030501.tif",18,14.2588446140289
"20030501.tif",19,13.5895843505859
"20030501.tif",20,14.3382625579834
"20030501.tif",21,13.5501365661621
"20030501.tif",22,15.0677051544189
"20030501.tif",23,14.6369414329529
"20030501.tif",24,14.6809053421021
"20030501.tif",25,14.7130422592163
"20030501.tif",26,14.3395426273346
"20030501.tif",27,14.8286819458008
"20030501.tif",28,13.5501365661621
"20030501.tif",29,14.0024814605713
"20030501.tif",30,13.8007497787476
"20030501.tif",31,13.9070341587067
"20030501.tif",32,13.9465079307556
"20030501.tif",33,13.6988477706909
"20030501.tif",34,13.5501365661621
"20030501.tif",35,13.7036190032959
"20030501.tif",36,14.7532196044922
"20030501.tif",37,14.0283155441284
"20030501.tif",1,14.9449901580811
"20030501.tif",2,14.4742860794067
"20030501.tif",3,13.999960899353
"20030501.tif",4,14.4767460823059
"20030501.tif",5,14.466274023056
"20030501.tif",6,14.4742860794067
"20030501.tif",7,14.4742860794067
"20030501.tif",8,13.8022060394287
"20030501.tif",9,14.1250429153442
"20030501.tif",10,14.9449901580811
"20030501.tif",11,14.165148973465
"20030501.tif",12,14.4356994628906
"20030501.tif",13,14.7532196044922
"20030501.tif",14,14.0729405879974
"20030501.tif",15,14.1257276535034
"20030501.tif",16,13.5501365661621
"20030501.tif",17,14.0032398700714
"20030501.tif",18,14.2588446140289
"20030501.tif",19,13.5895843505859
"20030501.tif",20,14.3382625579834
"20030501.tif",21,13.5501365661621
"20030501.tif",22,15.0677051544189
"20030501.tif",23,14.6369414329529
"20030501.tif",24,14.6809053421021
"20030501.tif",25,14.7130422592163
"20030501.tif",26,14.3395426273346
