"date","station_num","pm25"
"20031201.tif",1,4.01354598999023
"20031201.tif",2,3.2381706237793
"20031201.tif",3,3.61644577980042
"20031201.tif",4,3.76608866453171
"20031201.tif",5,4.19693720340729
"20031201.tif",6,3.2381706237793
"20031201.tif",7,3.2381706237793
"20031201.tif",8,3.40191864967346
"20031201.tif",9,4.27706575393677
"20031201.tif",10,4.01354598999023
"20031201.tif",11,3.55391937494278
"20031201.tif",12,4.28928279876709
"20031201.tif",13,4.29520827531815
"20031201.tif",14,4.11665916442871
"20031201.tif",15,4.23363924026489
"20031201.tif",16,3.74849629402161
"20031201.tif",17,3.55909156799316
"20031201.tif",18,3.67923349142075
"20031201.tif",19,3.31435108184814
"20031201.tif",20,2.88820815086365
"20031201.tif",21,3.74849629402161
"20031201.tif",22,4.48952484130859
"20031201.tif",23,4.37752532958984
"20031201.tif",24,3.8617302775383
"20031201.tif",25,3.81339740753174
"20031201.tif",26,3.82419103384018
"20031201.tif",27,4.34601294994354
"20031201.tif",28,3.74849629402161
"20031201.tif",29,3.99963307380676
"20031201.tif",30,3.62234807014465
"20031201.tif",31,4.00623375177383
"20031201.tif",32,4.19332283735275
"20031201.tif",33,3.25155258178711
"20031201.tif",34,3.74849629402161
"20031201.tif",35,4.00731229782104
"20031201.tif",36,4.29520827531815
"20031201.tif",37,4.02239036560059
"20031202.tif",1,6.73803758621216
"20031202.tif",2,7.00960040092468
"20031202.tif",3,7.96721982955933
"20031202.tif",4,7.8888019323349
"20031202.tif",5,7.86023926734924
"20031202.tif",6,7.00960040092468
"20031202.tif",7,7.00960040092468
"20031202.tif",8,6.67068672180176
"20031202.tif",9,8.19672393798828
"20031202.tif",10,6.73803758621216
"20031202.tif",11,6.99944472312927
"20031202.tif",12,7.6777458190918
"20031202.tif",13,7.40839278697968
"20031202.tif",14,7.43820452690125
"20031202.tif",15,8.36168479919434
"20031202.tif",16,7.61204290390015
"20031202.tif",17,7.19878768920898
"20031202.tif",18,8.09809947013855
"20031202.tif",19,6.95995998382568
"20031202.tif",20,6.79711866378784
"20031202.tif",21,7.61204290390015
"20031202.tif",22,7.03146362304688
"20031202.tif",23,7.41446101665497
"20031202.tif",24,6.87215077877045
"20031202.tif",25,6.71387767791748
"20031202.tif",26,7.29650235176086
"20031202.tif",27,7.43443942070007
"20031202.tif",28,7.61204290390015
"20031202.tif",29,7.6245756149292
"20031202.tif",30,6.96253299713135
"20031202.tif",31,8.02672851085663
"20031202.tif",32,7.24311459064484
"20031202.tif",33,6.83542203903198
"20031202.tif",34,7.61204290390015
"20031202.tif",35,7.43533277511597
"20031202.tif",36,7.40839278697968
"20031202.tif",37,7.60813331604004
"20031203.tif",1,10.4306325912476
"20031203.tif",2,10.5894198417664
"20031203.tif",3,10.08323097229
"20031203.tif",4,10.7437832355499
"20031203.tif",5,11.5063865184784
"20031203.tif",6,10.5894198417664
"20031203.tif",7,10.5894198417664
"20031203.tif",8,10.0212535858154
"20031203.tif",9,10.3052539825439
"20031203.tif",10,10.4306325912476
"20031203.tif",11,10.339075088501
"20031203.tif",12,10.408802986145
"20031203.tif",13,10.3322260379791
"20031203.tif",14,11.2202837467194
"20031203.tif",15,10.6164703369141
"20031203.tif",16,9.68408107757568
"20031203.tif",17,10.1756224632263
"20031203.tif",18,10.2799711227417
"20031203.tif",19,10.2676591873169
"20031203.tif",20,9.8686957359314
"20031203.tif",21,9.68408107757568
"20031203.tif",22,10.3700666427612
"20031203.tif",23,10.3939666748047
"20031203.tif",24,10.5942146778107
"20031203.tif",25,10.5605888366699
"20031203.tif",26,10.105610370636
"20031203.tif",27,10.3956537246704
"20031203.tif",28,9.68408107757568
"20031203.tif",29,10.8706083297729
"20031203.tif",30,11.1709299087524
"20031203.tif",31,10.2235476970673
"20031203.tif",32,11.4408683776855
"20031203.tif",33,10.3394746780396
"20031203.tif",34,9.68408107757568
"20031203.tif",35,10.1643381118774
"20031203.tif",36,10.3322260379791
"20031203.tif",37,10.3570108413696
"20031204.tif",1,18.5864315032959
"20031204.tif",2,17.5655202865601
"20031204.tif",3,17.2332000732422
"20031204.tif",4,17.4000449180603
"20031204.tif",5,17.5127243995667
"20031204.tif",6,17.5655202865601
"20031204.tif",7,17.5655202865601
"20031204.tif",8,17.9850025177002
"20031204.tif",9,18.5431632995605
"20031204.tif",10,18.5864315032959
"20031204.tif",11,18.3983497619629
"20031204.tif",12,18.7154808044434
"20031204.tif",13,18.2892699241638
"20031204.tif",14,17.0339255332947
"20031204.tif",15,19.0751800537109
"20031204.tif",16,17.282751083374
"20031204.tif",17,17.9100804328918
"20031204.tif",18,17.8980646133423
"20031204.tif",19,18.1966304779053
"20031204.tif",20,17.355320930481
"20031204.tif",21,17.282751083374
"20031204.tif",22,18.5619773864746
"20031204.tif",23,18.2225079536438
"20031204.tif",24,19.0155892372131
"20031204.tif",25,18.8345632553101
"20031204.tif",26,17.8390159606934
"20031204.tif",27,18.6172885894775
"20031204.tif",28,17.282751083374
"20031204.tif",29,16.9116344451904
"20031204.tif",30,16.5608806610107
"20031204.tif",31,18.2361221313477
"20031204.tif",32,17.0340323448181
"20031204.tif",33,18.3188400268555
"20031204.tif",34,17.282751083374
"20031204.tif",35,17.9305610656738
"20031204.tif",36,18.2892699241638
"20031204.tif",37,18.0499134063721
"20031205.tif",1,27.197172164917
"20031205.tif",2,22.904767036438
"20031205.tif",3,23.8750476837158
"20031205.tif",4,23.0702595710754
"20031205.tif",5,22.7292699813843
"20031205.tif",6,22.904767036438
"20031205.tif",7,22.904767036438
"20031205.tif",8,26.9848709106445
"20031205.tif",9,27.9398231506348
"20031205.tif",10,27.197172164917
"20031205.tif",11,27.7656483650208
"20031205.tif",12,26.14528465271
"20031205.tif",13,25.0645022392273
"20031205.tif",14,22.7457914352417
"20031205.tif",15,27.8051719665527
"20031205.tif",16,26.4561920166016
"20031205.tif",17,26.1018128395081
"20031205.tif",18,24.8808341026306
"20031205.tif",19,27.0816841125488
"20031205.tif",20,22.7170114517212
"20031205.tif",21,26.4561920166016
"20031205.tif",22,25.8534049987793
"20031205.tif",23,24.9840393066406
"20031205.tif",24,27.833616733551
"20031205.tif",25,27.3532466888428
"20031205.tif",26,25.02024269104
"20031205.tif",27,25.8857769966125
"20031205.tif",28,26.4561920166016
"20031205.tif",29,22.4819278717041
"20031205.tif",30,22.0276260375977
"20031205.tif",31,27.4634289741516
"20031205.tif",32,22.817262172699
"20031205.tif",33,27.8269309997559
"20031205.tif",34,26.4561920166016
"20031205.tif",35,27.4677562713623
"20031205.tif",36,25.0645022392273
"20031205.tif",37,24.9720344543457
"20031206.tif",1,15.9766645431519
"20031206.tif",2,16.0616722106934
"20031206.tif",3,16.0014820098877
"20031206.tif",4,15.8385355472565
"20031206.tif",5,15.8438506126404
"20031206.tif",6,16.0616722106934
"20031206.tif",7,16.0616722106934
"20031206.tif",8,16.1976985931396
"20031206.tif",9,17.0482864379883
"20031206.tif",10,15.9766645431519
"20031206.tif",11,16.6069076061249
"20031206.tif",12,16.8675365447998
"20031206.tif",13,15.9676203727722
"20031206.tif",14,16.0326926708221
"20031206.tif",15,17.6281509399414
"20031206.tif",16,16.6567230224609
"20031206.tif",17,16.2733354568481
"20031206.tif",18,16.5960159301758
"20031206.tif",19,16.9270172119141
"20031206.tif",20,15.7706670761108
"20031206.tif",21,16.6567230224609
"20031206.tif",22,16.5319652557373
