"date","station_num","pm25"
"20040801.tif",1,9.3158655166626
"20040801.tif",2,7.88924407958984
"20040801.tif",3,9.23780155181885
"20040801.tif",4,8.32265937328339
"20040801.tif",5,8.17750787734985
"20040801.tif",6,7.88924407958984
"20040801.tif",7,7.88924407958984
"20040801.tif",8,8.84255313873291
"20040801.tif",9,9.47959995269775
"20040801.tif",10,9.3158655166626
"20040801.tif",11,8.78907823562622
"20040801.tif",12,9.40475940704346
"20040801.tif",13,8.73449635505676
"20040801.tif",14,8.24966132640839
"20040801.tif",15,9.56296634674072
"20040801.tif",16,8.83479309082031
"20040801.tif",17,8.5622136592865
"20040801.tif",18,9.23859834671021
"20040801.tif",19,8.69100952148438
"20040801.tif",20,7.51620483398438
"20040801.tif",21,8.83479309082031
"20040801.tif",22,9.0033130645752
"20040801.tif",23,8.85865640640259
"20040801.tif",24,9.09011387825012
"20040801.tif",25,9.18894386291504
"20040801.tif",26,8.64667057991028
"20040801.tif",27,9.08405733108521
"20040801.tif",28,8.83479309082031
"20040801.tif",29,8.449875831604
"20040801.tif",30,8.19393634796143
"20040801.tif",31,9.34456849098206
"20040801.tif",32,8.4576780796051
"20040801.tif",33,8.55745124816895
"20040801.tif",34,8.83479309082031
"20040801.tif",35,9.45050144195557
"20040801.tif",36,8.73449635505676
"20040801.tif",37,9.08820629119873
"20040802.tif",1,14.6299543380737
"20040802.tif",2,14.2638611793518
"20040802.tif",3,15.2559766769409
"20040802.tif",4,14.4938414096832
"20040802.tif",5,14.4159562587738
"20040802.tif",6,14.2638611793518
"20040802.tif",7,14.2638611793518
"20040802.tif",8,14.9776210784912
"20040802.tif",9,13.8421974182129
"20040802.tif",10,14.6299543380737
"20040802.tif",11,15.4139218330383
"20040802.tif",12,14.6246337890625
"20040802.tif",13,14.3167440891266
"20040802.tif",14,14.3156177997589
"20040802.tif",15,14.3303995132446
"20040802.tif",16,12.7151107788086
"20040802.tif",17,15.0134148597717
"20040802.tif",18,15.1642949581146
"20040802.tif",19,15.8562822341919
"20040802.tif",20,14.2178444862366
