"date","station_num","pm25"
"20090801.tif",1,7.01322174072266
"20090801.tif",2,6.67063331604004
"20090801.tif",3,6.64756441116333
"20090801.tif",4,6.78397417068481
"20090801.tif",5,6.72171795368195
"20090801.tif",6,6.67063331604004
"20090801.tif",7,6.67063331604004
"20090801.tif",8,6.78905200958252
"20090801.tif",9,6.88693904876709
"20090801.tif",10,7.01322174072266
"20090801.tif",11,7.04342353343964
"20090801.tif",12,7.17683696746826
"20090801.tif",13,7.08788955211639
"20090801.tif",14,6.79996180534363
"20090801.tif",15,7.12918710708618
"20090801.tif",16,6.75835371017456
"20090801.tif",17,7.08369565010071
"20090801.tif",18,7.08536946773529
"20090801.tif",19,7.22360897064209
"20090801.tif",20,6.58991551399231
"20090801.tif",21,6.75835371017456
"20090801.tif",22,7.43577671051025
"20090801.tif",23,7.03495705127716
"20090801.tif",24,7.10115075111389
"20090801.tif",25,7.17617273330688
"20090801.tif",26,7.00649583339691
"20090801.tif",27,7.20497763156891
"20090801.tif",28,6.75835371017456
"20090801.tif",29,6.83055925369263
"20090801.tif",30,6.71272706985474
"20090801.tif",31,6.7930406332016
"20090801.tif",32,6.66231822967529
"20090801.tif",33,7.08981943130493
"20090801.tif",34,6.75835371017456
"20090801.tif",35,7.37457609176636
"20090801.tif",36,7.08788955211639
"20090801.tif",37,6.86537933349609
"20090802.tif",1,8.00311279296875
"20090802.tif",2,6.60734176635742
"20090802.tif",3,6.04098701477051
"20090802.tif",4,6.51405560970306
"20090802.tif",5,6.63266777992249
"20090802.tif",6,6.60734176635742
"20090802.tif",7,6.60734176635742
"20090802.tif",8,6.78297328948975
"20090802.tif",9,6.52939748764038
"20090802.tif",10,8.00311279296875
"20090802.tif",11,7.07272052764893
"20090802.tif",12,6.5902271270752
"20090802.tif",13,7.01660680770874
"20090802.tif",14,6.93175935745239
"20090802.tif",15,6.59945058822632
"20090802.tif",16,6.3920693397522
"20090802.tif",17,6.99298107624054
"20090802.tif",18,6.56545841693878
"20090802.tif",19,6.76778984069824
"20090802.tif",20,6.75505089759827
"20090802.tif",21,6.3920693397522
"20090802.tif",22,7.36443138122559
"20090802.tif",23,6.80902028083801
"20090802.tif",24,7.79120707511902
"20090802.tif",25,7.85726690292358
"20090802.tif",26,6.95542371273041
"20090802.tif",27,6.83495736122131
"20090802.tif",28,6.3920693397522
"20090802.tif",29,7.23976945877075
"20090802.tif",30,6.41664171218872
"20090802.tif",31,6.41535830497742
"20090802.tif",32,6.74908626079559
"20090802.tif",33,6.65088367462158
"20090802.tif",34,6.3920693397522
"20090802.tif",35,6.89025020599365
"20090802.tif",36,7.01660680770874
"20090802.tif",37,6.42366361618042
"20090803.tif",1,10.4767751693726
"20090803.tif",2,10.3975477218628
"20090803.tif",3,9.77029800415039
"20090803.tif",4,10.1824927330017
"20090803.tif",5,10.2812216281891
"20090803.tif",6,10.3975477218628
"20090803.tif",7,10.3975477218628
"20090803.tif",8,10.0446577072144
"20090803.tif",9,9.8206262588501
"20090803.tif",10,10.4767751693726
"20090803.tif",11,10.2408833503723
"20090803.tif",12,10.5352153778076
"20090803.tif",13,10.5648891925812
"20090803.tif",14,10.3013916015625
"20090803.tif",15,10.1874656677246
"20090803.tif",16,10.0304346084595
"20090803.tif",17,10.4231276512146
"20090803.tif",18,10.4074711799622
"20090803.tif",19,10.4480581283569
"20090803.tif",20,10.6177377700806
"20090803.tif",21,10.0304346084595
"20090803.tif",22,11.2180690765381
"20090803.tif",23,10.4945931434631
"20090803.tif",24,10.6039750576019
"20090803.tif",25,10.7237586975098
"20090803.tif",26,10.4771473407745
"20090803.tif",27,10.6444416046143
"20090803.tif",28,10.0304346084595
"20090803.tif",29,10.3863554000854
"20090803.tif",30,10.2080764770508
"20090803.tif",31,9.87480688095093
"20090803.tif",32,10.1185212135315
"20090803.tif",33,10.1073551177979
"20090803.tif",34,10.0304346084595
"20090803.tif",35,9.99583911895752
"20090803.tif",36,10.5648891925812
"20090803.tif",37,10.2021970748901
"20090804.tif",1,10.0754632949829
"20090804.tif",2,8.81177091598511
"20090804.tif",3,9.09800243377686
"20090804.tif",4,8.87651658058167
"20090804.tif",5,8.13763546943665
"20090804.tif",6,8.81177091598511
"20090804.tif",7,8.81177091598511
"20090804.tif",8,9.21719932556152
"20090804.tif",9,9.14208507537842
"20090804.tif",10,10.0754632949829
"20090804.tif",11,9.75253558158875
"20090804.tif",12,9.58953762054443
"20090804.tif",13,8.82683944702148
"20090804.tif",14,7.97908890247345
"20090804.tif",15,9.88624572753906
"20090804.tif",16,9.10044288635254
"20090804.tif",17,9.31506729125977
"20090804.tif",18,9.78717875480652
"20090804.tif",19,9.33056354522705
"20090804.tif",20,9.1059947013855
"20090804.tif",21,9.10044288635254
"20090804.tif",22,8.97386360168457
"20090804.tif",23,8.66197323799133
"20090804.tif",24,10.2070195674896
"20090804.tif",25,10.3754272460938
"20090804.tif",26,8.90491819381714
"20090804.tif",27,8.99862813949585
"20090804.tif",28,9.10044288635254
"20090804.tif",29,8.05862617492676
"20090804.tif",30,8.52558994293213
"20090804.tif",31,9.21290826797485
"20090804.tif",32,7.63539528846741
"20090804.tif",33,9.2337121963501
"20090804.tif",34,9.10044288635254
"20090804.tif",35,10.8147621154785
"20090804.tif",36,8.82683944702148
"20090804.tif",37,8.59704780578613
"20090805.tif",1,6.24003934860229
"20090805.tif",2,5.41015243530273
"20090805.tif",3,4.91004371643066
"20090805.tif",4,5.21725523471832
"20090805.tif",5,5.31551229953766
"20090805.tif",6,5.41015243530273
"20090805.tif",7,5.41015243530273
"20090805.tif",8,5.56574201583862
"20090805.tif",9,5.57357168197632
"20090805.tif",10,6.24003934860229
"20090805.tif",11,5.6413277387619
"20090805.tif",12,5.38085460662842
"20090805.tif",13,5.14037764072418
"20090805.tif",14,5.40050053596497
"20090805.tif",15,5.53271389007568
"20090805.tif",16,4.7168025970459
"20090805.tif",17,5.33359467983246
"20090805.tif",18,5.19478750228882
"20090805.tif",19,5.28645038604736
"20090805.tif",20,5.44970989227295
"20090805.tif",21,4.7168025970459
"20090805.tif",22,5.3349437713623
"20090805.tif",23,5.07224225997925
"20090805.tif",24,6.27570796012878
"20090805.tif",25,6.44963979721069
"20090805.tif",26,5.16234803199768
"20090805.tif",27,5.23444902896881
"20090805.tif",28,4.7168025970459
"20090805.tif",29,5.68315315246582
"20090805.tif",30,5.30517196655273
"20090805.tif",31,5.306511759758
"20090805.tif",32,5.29694151878357
"20090805.tif",33,5.29581689834595
"20090805.tif",34,4.7168025970459
"20090805.tif",35,5.94411563873291
"20090805.tif",36,5.14037764072418
"20090805.tif",37,4.97742605209351
"20090806.tif",1,8.38128471374512
"20090806.tif",2,8.3744068145752
"20090806.tif",3,7.77537155151367
"20090806.tif",4,8.40582704544067
"20090806.tif",5,8.15844440460205
"20090806.tif",6,8.3744068145752
"20090806.tif",7,8.3744068145752
"20090806.tif",8,7.94679117202759
"20090806.tif",9,9.08393859863281
"20090806.tif",10,8.38128471374512
"20090806.tif",11,8.27307081222534
"20090806.tif",12,8.4836597442627
"20090806.tif",13,7.93848466873169
"20090806.tif",14,8.07083237171173
"20090806.tif",15,8.95356273651123
"20090806.tif",16,8.62020874023438
"20090806.tif",17,8.20803737640381
"20090806.tif",18,8.31097888946533
"20090806.tif",19,8.23874282836914
"20090806.tif",20,8.53832817077637
"20090806.tif",21,8.62020874023438
"20090806.tif",22,8.19266796112061
"20090806.tif",23,7.83614540100098
"20090806.tif",24,8.49711048603058
"20090806.tif",25,8.66212892532349
"20090806.tif",26,7.99816370010376
"20090806.tif",27,8.24260687828064
"20090806.tif",28,8.62020874023438
"20090806.tif",29,8.08835029602051
"20090806.tif",30,8.13597011566162
"20090806.tif",31,8.86799621582031
"20090806.tif",32,7.66329753398895
"20090806.tif",33,8.19987678527832
"20090806.tif",34,8.62020874023438
"20090806.tif",35,10.0952835083008
"20090806.tif",36,7.93848466873169
"20090806.tif",37,7.85243129730225
"20090807.tif",1,12.0724964141846
"20090807.tif",2,10.3571038246155
"20090807.tif",3,9.67910766601562
"20090807.tif",4,9.85924887657166
"20090807.tif",5,9.54767489433289
"20090807.tif",6,10.3571038246155
"20090807.tif",7,10.3571038246155
"20090807.tif",8,11.3927097320557
"20090807.tif",9,11.0507164001465
"20090807.tif",10,12.0724964141846
"20090807.tif",11,11.5423700809479
"20090807.tif",12,10.0146255493164
"20090807.tif",13,8.7308361530304
"20090807.tif",14,9.58884859085083
"20090807.tif",15,10.96031665802
"20090807.tif",16,10.3750267028809
"20090807.tif",17,10.2621831893921
"20090807.tif",18,10.0890040397644
"20090807.tif",19,11.2167768478394
"20090807.tif",20,10.8638553619385
"20090807.tif",21,10.3750267028809
"20090807.tif",22,8.91806793212891
"20090807.tif",23,8.73421597480774
"20090807.tif",24,11.9920361042023
"20090807.tif",25,12.3364081382751
"20090807.tif",26,9.14771223068237
"20090807.tif",27,9.3114640712738
"20090807.tif",28,10.3750267028809
"20090807.tif",29,9.59548473358154
"20090807.tif",30,10.3309144973755
"20090807.tif",31,10.8243553638458
"20090807.tif",32,9.39903616905212
"20090807.tif",33,11.1647529602051
"20090807.tif",34,10.3750267028809
"20090807.tif",35,12.4964227676392
"20090807.tif",36,8.7308361530304
"20090807.tif",37,9.23299026489258
"20090808.tif",1,7.79568099975586
"20090808.tif",2,7.06010580062866
"20090808.tif",3,6.36153078079224
"20090808.tif",4,6.71853232383728
"20090808.tif",5,6.90890550613403
"20090808.tif",6,7.06010580062866
"20090808.tif",7,7.06010580062866
"20090808.tif",8,7.17035150527954
"20090808.tif",9,6.52532577514648
"20090808.tif",10,7.79568099975586
"20090808.tif",11,7.51929235458374
"20090808.tif",12,6.63531827926636
"20090808.tif",13,6.60985672473907
"20090808.tif",14,7.03061556816101
"20090808.tif",15,6.64391279220581
"20090808.tif",16,6.63796377182007
"20090808.tif",17,7.28434956073761
"20090808.tif",18,6.6344221830368
"20090808.tif",19,7.55465030670166
"20090808.tif",20,7.07804894447327
"20090808.tif",21,6.63796377182007
"20090808.tif",22,6.69771432876587
"20090808.tif",23,6.46178305149078
"20090808.tif",24,7.69795191287994
"20090808.tif",25,7.79656457901001
"20090808.tif",26,6.81225740909576
"20090808.tif",27,6.61294889450073
"20090808.tif",28,6.63796377182007
"20090808.tif",29,7.11635446548462
"20090808.tif",30,6.94826936721802
"20090808.tif",31,6.59420740604401
"20090808.tif",32,6.88102614879608
"20090808.tif",33,7.55058479309082
