"date","station_num","pm25"
"20040701.tif",1,19.0319385528564
"20040701.tif",2,18.4413604736328
"20040701.tif",3,18.643102645874
"20040701.tif",4,18.7080955505371
"20040701.tif",5,19.0389513969421
"20040701.tif",6,18.4413604736328
"20040701.tif",7,18.4413604736328
"20040701.tif",8,18.1943664550781
"20040701.tif",9,17.5201587677002
"20040701.tif",10,19.0319385528564
"20040701.tif",11,18.7128777503967
"20040701.tif",12,18.5756912231445
"20040701.tif",13,18.2347145080566
"20040701.tif",14,18.671618938446
"20040701.tif",15,18.1484336853027
"20040701.tif",16,15.9385833740234
"20040701.tif",17,18.2599606513977
"20040701.tif",18,18.4900231361389
"20040701.tif",19,18.3858585357666
"20040701.tif",20,17.8533449172974
"20040701.tif",21,15.9385833740234
"20040701.tif",22,18.680606842041
"20040701.tif",23,18.3391613960266
"20040701.tif",24,18.4274911880493
"20040701.tif",25,18.8406972885132
"20040701.tif",26,18.0937123298645
"20040701.tif",27,18.2904901504517
"20040701.tif",28,15.9385833740234
"20040701.tif",29,18.6139545440674
"20040701.tif",30,18.4372882843018
"20040701.tif",31,17.048152923584
"20040701.tif",32,18.9231333732605
"20040701.tif",33,18.7575721740723
"20040701.tif",34,15.9385833740234
"20040701.tif",35,17.7115497589111
"20040701.tif",36,18.2347145080566
"20040701.tif",37,18.3056106567383
"20040702.tif",1,19.6905136108398
"20040702.tif",2,21.3703956604004
"20040702.tif",3,20.4076080322266
"20040702.tif",4,20.8279252052307
"20040702.tif",5,21.6367959976196
"20040702.tif",6,21.3703956604004
"20040702.tif",7,21.3703956604004
"20040702.tif",8,19.7860260009766
"20040702.tif",9,18.5164566040039
"20040702.tif",10,19.6905136108398
"20040702.tif",11,21.1847443580627
"20040702.tif",12,19.6902484893799
"20040702.tif",13,20.2697920799255
"20040702.tif",14,21.7020816802979
"20040702.tif",15,19.660737991333
"20040702.tif",16,17.5972595214844
"20040702.tif",17,20.803201675415
"20040702.tif",18,20.5778026580811
"20040702.tif",19,21.3744087219238
"20040702.tif",20,20.9690046310425
"20040702.tif",21,17.5972595214844
"20040702.tif",22,20.6669597625732
"20040702.tif",23,20.1180958747864
"20040702.tif",24,19.6924114227295
"20040702.tif",25,19.653302192688
"20040702.tif",26,20.2856912612915
"20040702.tif",27,19.7204265594482
"20040702.tif",28,17.5972595214844
"20040702.tif",29,21.7740345001221
"20040702.tif",30,20.9782428741455
"20040702.tif",31,18.2601552009583
"20040702.tif",32,21.9329957962036
"20040702.tif",33,21.3638782501221
"20040702.tif",34,17.5972595214844
"20040702.tif",35,18.3122959136963
"20040702.tif",36,20.2697920799255
"20040702.tif",37,19.8793907165527
"20040703.tif",1,16.7687664031982
"20040703.tif",2,15.196174621582
"20040703.tif",3,15.7892589569092
"20040703.tif",4,15.312756061554
"20040703.tif",5,15.4903061389923
"20040703.tif",6,15.196174621582
"20040703.tif",7,15.196174621582
"20040703.tif",8,16.2000465393066
"20040703.tif",9,15.0057945251465
"20040703.tif",10,16.7687664031982
"20040703.tif",11,16.1344065666199
"20040703.tif",12,15.6300773620605
"20040703.tif",13,15.5200371742249
"20040703.tif",14,15.2170717716217
"20040703.tif",15,15.5155649185181
"20040703.tif",16,14.6015663146973
"20040703.tif",17,15.6654727458954
"20040703.tif",18,15.7834978103638
"20040703.tif",19,15.9133329391479
"20040703.tif",20,14.9447894096375
"20040703.tif",21,14.6015663146973
"20040703.tif",22,16.0868377685547
"20040703.tif",23,15.54998254776
"20040703.tif",24,16.4402546882629
"20040703.tif",25,16.6979379653931
"20040703.tif",26,15.4471070766449
"20040703.tif",27,15.5266726016998
"20040703.tif",28,14.6015663146973
"20040703.tif",29,15.1379384994507
"20040703.tif",30,14.9144229888916
"20040703.tif",31,14.9386901855469
"20040703.tif",32,15.4555058479309
"20040703.tif",33,16.0003700256348
"20040703.tif",34,14.6015663146973
"20040703.tif",35,14.9208860397339
"20040703.tif",36,15.5200371742249
"20040703.tif",37,15.4945850372314
"20040704.tif",1,18.684549331665
"20040704.tif",2,18.4731178283691
"20040704.tif",3,19.3571338653564
"20040704.tif",4,18.7668061256409
"20040704.tif",5,19.570472240448
"20040704.tif",6,18.4731178283691
"20040704.tif",7,18.4731178283691
"20040704.tif",8,18.7123756408691
"20040704.tif",9,16.5907135009766
"20040704.tif",10,18.684549331665
"20040704.tif",11,18.887834072113
"20040704.tif",12,18.7515125274658
"20040704.tif",13,18.1128787994385
"20040704.tif",14,19.247784614563
"20040704.tif",15,17.7389125823975
"20040704.tif",16,15.5434017181396
"20040704.tif",17,18.407600402832
"20040704.tif",18,19.0494847297668
"20040704.tif",19,18.5424175262451
"20040704.tif",20,17.4794721603394
"20040704.tif",21,15.5434017181396
